TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 13:53:00,2.975,2.975,2.975,2.975,884648,200,0,
20180102 13:54:00,2.975,2.98,2.97,2.975,885395,500,0,
20180102 13:55:00,2.975,2.98,2.975,2.975,886015,600,0,
20180102 13:56:00,2.975,2.975,2.975,2.975,887750,1700,0,
20180102 13:57:00,2.975,2.975,2.97,2.975,890199,2400,0,
20180102 13:58:00,2.97,2.975,2.97,2.975,892399,2200,0,
20180102 13:59:00,2.975,2.975,2.97,2.975,894839,2400,0,
20180102 14:00:00,2.975,2.98,2.975,2.975,896143,1300,0,
20180102 14:01:00,2.975,2.98,2.97,2.98,898043,1400,0,
20180102 14:02:00,2.975,2.975,2.975,2.975,899143,1100,0,
20180102 14:03:00,2.975,2.98,2.975,2.98,902543,3400,0,
20180102 14:04:00,2.975,2.98,2.97,2.975,905285,2700,0,
20180102 14:05:00,2.97,2.98,2.97,2.98,910643,5300,0,
20180102 14:06:00,2.975,2.98,2.975,2.975,911943,1300,0,
20180102 14:07:00,2.975,2.98,2.975,2.975,913410,1400,0,
20180102 14:08:00,2.975,2.98,2.975,2.975,915210,1800,0,
20180102 14:09:00,2.975,2.975,2.975,2.975,915610,400,0,
20180102 14:10:00,2.975,2.98,2.97,2.9775,918341,2600,0,
20180102 14:11:00,2.975,2.975,2.975,2.975,920251,1300,0,
20180102 14:12:00,2.975,2.975,2.975,2.975,920430,100,0,
20180102 14:13:00,2.98,2.98,2.97,2.97,920826,300,0,
20180102 14:14:00,2.975,2.98,2.975,2.98,923393,2500,0,
20180102 14:15:00,2.98,2.98,2.97,2.97,924093,700,0,
20180102 14:16:00,2.98,2.98,2.975,2.975,924793,200,0,
20180102 14:17:00,2.98,2.98,2.98,2.98,925293,500,0,
20180102 14:18:00,2.97,2.97,2.97,2.97,925733,100,0,
20180102 14:19:00,2.975,2.98,2.97,2.975,927453,1700,0,
20180102 14:20:00,2.98,2.99,2.975,2.99,1092606,164988,0,
20180102 14:21:00,2.99,2.99,2.99,2.99,1110205,17559,0,
20180102 14:22:00,3,3.03,3,3.01,1196653,85253,0,
20180102 14:23:00,3.0101,3.015,3.01,3.01,1201053,4100,0,
20180102 14:24:00,3.015,3.015,3.015,3.015,1201453,400,0,
20180102 14:25:00,3.02,3.02,3.02,3.02,1201873,400,0,
20180102 14:26:00,3.02,3.02,3.013,3.0138,1209078,7100,0,
20180102 14:27:00,3.02,3.02,3.015,3.015,1209768,600,0,
20180102 14:28:00,3.015,3.015,3.015,3.015,1210171,400,0,
20180102 14:29:00,3.015,3.02,3.015,3.02,1210571,400,0,
20180102 14:30:00,3.02,3.02,3.0101,3.0101,1212036,915,0,
20180102 14:31:00,3.0111,3.02,3.0111,3.02,1215661,3600,0,
20180102 14:32:00,3.02,3.02,3.015,3.02,1216702,1000,0,
20180102 14:33:00,3.015,3.02,3.015,3.02,1217112,400,0,
20180102 14:34:00,3.02,3.02,3.01,3.015,1246829,29407,0,
20180102 14:35:00,3.015,3.02,3.01,3.02,1249529,2000,0,
20180102 14:36:00,3.02,3.02,3.01,3.02,1250529,1000,0,
20180102 14:37:00,3.015,3.02,3.01,3.02,1282253,31400,0,
20180102 14:38:00,3.02,3.03,3.015,3.03,1303507,20722,0,
20180102 14:39:00,3.03,3.03,3.03,3.03,1307708,4100,0,
20180102 14:40:00,3.03,3.03,3.03,3.03,1309508,1800,0,
20180102 14:41:00,3.03,3.03,3.03,3.03,1310904,1223,0,
20180102 14:42:00,3.025,3.03,3.025,3.03,1313508,2100,0,
20180102 14:43:00,3.03,3.03,3.03,3.03,1316108,2600,0,
20180102 14:44:00,3.03,3.03,3.03,3.03,1317808,1700,0,
20180102 14:45:00,3.025,3.03,3.021,3.03,1345985,28100,0,
20180102 14:46:00,3.025,3.03,3.025,3.03,1348685,2600,0,
20180102 14:47:00,3.03,3.03,3.03,3.03,1350085,1400,0,
20180102 14:48:00,3.03,3.03,3.03,3.03,1351986,1900,0,
