TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 13:04:00,77.64,77.64,77.64,77.64,914503,400,0,
20180102 13:08:00,77.6399,77.6399,77.6399,77.6399,914605,100,0,
20180102 13:10:00,77.65,77.65,77.645,77.645,916027,1400,0,
20180102 13:11:00,77.65,77.65,77.645,77.645,916387,340,0,
20180102 13:13:00,77.64,77.645,77.64,77.645,916587,200,0,
20180102 13:14:00,77.64,77.645,77.64,77.64,918587,1800,0,
20180102 13:15:00,77.65,77.65,77.64,77.64,937997,19400,0,
20180102 13:16:00,77.63,77.63,77.625,77.625,941587,3517,0,
20180102 13:17:00,77.62,77.64,77.62,77.64,943187,1600,0,
20180102 13:18:00,77.64,77.64,77.64,77.64,944648,1461,0,
20180102 13:19:00,77.645,77.66,77.645,77.655,946248,1600,0,
20180102 13:20:00,77.655,77.66,77.655,77.66,946548,300,0,
20180102 13:22:00,77.655,77.6665,77.655,77.6665,947648,1100,0,
20180102 13:24:00,77.67,77.67,77.65,77.65,948640,900,0,
20180102 13:25:00,77.64,77.645,77.64,77.645,949340,700,0,
20180102 13:26:00,77.645,77.65,77.645,77.65,951640,2300,0,
20180102 13:27:00,77.665,77.665,77.665,77.665,954145,2500,0,
20180102 13:28:00,77.665,77.67,77.665,77.67,954785,596,0,
20180102 13:29:00,77.67,77.67,77.67,77.67,954986,100,0,
20180102 13:30:00,77.67,77.67,77.67,77.67,955286,300,0,
20180102 13:33:00,77.67,77.67,77.67,77.67,955542,202,0,
20180102 13:35:00,77.675,77.675,77.67,77.67,956052,400,0,
20180102 13:36:00,77.68,77.68,77.675,77.676,957087,1035,0,
20180102 13:37:00,77.67,77.67,77.67,77.67,957287,200,0,
20180102 13:40:00,77.68,77.68,77.67,77.67,957997,600,0,
20180102 13:42:00,77.67,77.67,77.67,77.67,958097,100,0,
20180102 13:45:00,77.6791,77.6791,77.6791,77.6791,958210,100,0,
20180102 13:46:00,77.67,77.67,77.67,77.67,959141,931,0,
20180102 13:47:00,77.6799,77.6799,77.6799,77.6799,959241,100,0,
20180102 13:50:00,77.66,77.66,77.66,77.66,959441,100,0,
20180102 13:52:00,77.66,77.66,77.66,77.66,959931,400,0,
20180102 13:53:00,77.6599,77.6599,77.6599,77.6599,960031,100,0,
20180102 13:54:00,77.64,77.64,77.6399,77.6399,960232,201,0,
20180102 13:55:00,77.64,77.64,77.64,77.64,960532,300,0,
20180102 13:56:00,77.65,77.65,77.65,77.65,960932,400,0,
20180102 13:59:00,77.67,77.675,77.67,77.675,961332,397,0,
20180102 14:00:00,77.67,77.67,77.67,77.67,961739,400,0,
20180102 14:01:00,77.66,77.66,77.655,77.655,961939,200,0,
20180102 14:02:00,77.665,77.665,77.665,77.665,962039,100,0,
20180102 14:03:00,77.68,77.68,77.67,77.67,963434,1380,0,
20180102 14:04:00,77.6599,77.6599,77.6599,77.6599,964935,1500,0,
20180102 14:07:00,77.68,77.68,77.6732,77.6732,965287,345,0,
20180102 14:08:00,77.66,77.6601,77.66,77.6601,967356,2069,0,
20180102 14:09:00,77.66,77.66,77.65,77.65,967817,461,0,
20180102 14:13:00,77.6599,77.6599,77.6599,77.6599,967931,100,0,
20180102 14:14:00,77.67,77.67,77.66,77.67,974529,6598,0,
20180102 14:15:00,77.66,77.6685,77.66,77.6685,974830,300,0,
20180102 14:20:00,77.66,77.66,77.6452,77.6452,976334,1300,0,
20180102 14:22:00,77.65,77.65,77.64,77.64,976547,200,0,
20180102 14:25:00,77.63,77.63,77.6201,77.628,979719,3076,0,
20180102 14:26:00,77.625,77.625,77.625,77.625,980119,400,0,
20180102 14:27:00,77.63,77.63,77.63,77.63,980321,200,0,
20180102 14:31:00,77.65,77.65,77.65,77.65,980508,100,0,
20180102 14:32:00,77.64,77.64,77.64,77.64,980725,200,0,
